id_tiempo,id_cliente,id_producto,id_region,id_vendedor,cantidad,precio_unitario,descuento,monto_total,canal_venta
481,191,43,2,3,18,6467.29,10,116411.22,Distribuidor
171,19,28,3,9,14,285.2,0,3992.8,Distribuidor
362,33,6,7,12,13,13937.55,20,181188.15,Tienda
344,152,26,10,10,10,127.29,0,1272.9,Online
363,115,37,7,11,2,14055.88,0,28111.76,Tienda
488,180,9,3,12,14,15880.36,0,222325.04,Online
521,22,39,3,15,19,6775.19,20,128728.61,Online
664,117,5,7,6,19,13382.07,0,254259.33,Tienda
287,198,33,2,4,17,3294.86,10,56012.62,Online
530,135,45,10,9,11,5178.22,0,56960.42,Tienda
393,82,23,3,3,14,173.52,0,2429.28,Online
285,148,15,10,6,7,1654.62,5,11582.34,Online
295,71,19,8,8,10,1160.24,0,11602.4,Online
266,156,24,2,15,6,235.71,0,1414.26,Online
212,142,21,9,13,9,170.77,0,1536.93,Online
552,138,46,4,1,20,4325.1,20,86502.0,Tienda
289,147,35,7,12,1,2826.77,0,2826.77,Tienda
303,29,39,2,8,5,7198.64,15,35993.2,Distribuidor
141,72,43,2,6,16,7185.88,0,114974.08,Tienda
334,41,4,9,6,8,16157.34,10,129258.72,Online
76,181,19,6,15,17,1044.22,10,17751.74,Distribuidor
723,134,37,6,4,14,14055.88,0,196782.32,Tienda
642,3,13,4,3,2,1162.3,20,2324.6,Tienda
272,121,40,3,8,8,4172.16,10,33377.28,Tienda
204,163,8,2,9,16,23762.76,0,380204.16,Distribuidor
69,126,39,9,10,7,8468.99,0,59282.93,Online
705,68,26,10,7,6,127.29,0,763.74,Tienda
495,136,9,3,15,8,14292.32,10,114338.56,Online
685,125,2,8,13,8,8603.47,15,68827.76,Tienda
492,76,22,2,4,20,241.34,0,4826.8,Online
457,84,49,4,11,10,9589.65,5,95896.5,Tienda
327,170,41,2,6,6,5255.3,5,31531.8,Tienda
495,126,34,10,7,5,8099.92,10,40499.6,Tienda
519,56,47,7,1,1,8949.5,0,8949.5,Tienda
326,106,49,7,13,11,10094.37,0,111038.07,Tienda
56,69,4,8,12,13,17952.6,0,233383.8,Online
419,57,20,10,15,2,1575.65,0,3151.3,Online
113,158,46,10,6,7,4865.73,10,34060.11,Online
22,98,25,2,13,18,187.68,0,3378.24,Tienda
566,17,49,1,9,12,9084.93,10,109019.16,Online
161,138,46,7,14,18,5406.37,0,97314.66,Tienda
382,85,20,7,4,10,1339.3,15,13393.0,Tienda
37,6,26,9,2,8,101.83,20,814.64,Tienda
290,78,29,1,4,16,23.18,0,370.88,Tienda
127,97,30,7,3,8,344.62,0,2756.96,Tienda
79,19,9,9,12,9,13498.31,15,121484.79,Tienda
554,155,38,3,2,14,3330.78,0,46630.92,Tienda
620,80,17,6,7,13,1104.28,0,14355.64,Tienda
469,52,3,2,5,1,5399.91,0,5399.91,Distribuidor
299,110,41,2,4,19,5255.3,5,99850.7,Distribuidor
292,180,3,9,9,18,5399.91,0,97198.38,Online
403,96,40,9,12,1,3708.58,20,3708.58,Online
26,102,41,4,8,8,5255.3,5,42042.4,Online
319,86,37,3,13,19,14055.88,0,267061.72,Tienda
174,54,13,8,10,3,1452.87,0,4358.61,Online
484,134,2,10,13,5,9615.64,5,48078.2,Online
319,190,5,6,14,16,13382.07,0,214113.12,Online
613,105,4,1,5,11,16157.34,10,177730.74,Tienda
558,128,35,6,11,18,2544.09,10,45793.62,Online
526,143,39,2,15,15,7622.09,10,114331.35,Online
14,42,17,9,12,3,1104.28,0,3312.84,Online
117,10,11,7,8,7,1274.65,5,8922.55,Online
560,108,9,7,1,17,15086.34,5,256467.78,Online
693,70,22,9,6,14,193.07,20,2702.98,Tienda
170,37,41,5,9,12,5255.3,5,63063.6,Tienda
380,133,40,10,5,20,3708.58,20,74171.6,Tienda
139,43,40,9,12,7,3708.58,20,25960.06,Tienda
184,39,17,8,2,1,1104.28,0,1104.28,Distribuidor
193,52,24,2,9,1,235.71,0,235.71,Tienda
479,153,33,3,2,4,3660.95,0,14643.8,Online
353,161,41,1,15,18,4702.12,15,84638.16,Online
436,150,11,5,6,10,1140.48,15,11404.8,Tienda
574,139,26,4,2,13,101.83,20,1323.79,Tienda
287,46,42,5,10,4,7239.76,10,28959.04,Online
392,85,8,10,13,17,22574.62,5,383768.54,Distribuidor
630,172,4,8,4,20,17952.6,0,359052.0,Online
94,158,37,3,3,8,11244.7,20,89957.6,Online
54,36,23,9,13,1,173.52,0,173.52,Tienda
512,195,3,2,4,16,5399.91,0,86398.56,Tienda
724,122,2,6,5,13,9109.56,10,118424.28,Tienda
619,55,11,3,11,11,1274.65,5,14021.15,Tienda
573,114,3,8,12,5,4589.92,15,22949.6,Tienda
445,167,20,6,3,4,1496.87,5,5987.48,Online
687,89,32,7,4,12,7060.45,15,84725.4,Tienda
184,192,4,1,4,7,17952.6,0,125668.2,Tienda
600,80,33,6,2,17,3660.95,0,62236.15,Distribuidor
14,156,27,5,1,9,228.37,5,2055.33,Tienda
713,181,21,5,5,16,170.77,0,2732.32,Tienda
482,156,46,8,8,19,4595.41,15,87312.79,Online
40,95,33,1,10,18,3111.81,15,56012.58,Distribuidor
182,34,14,2,7,5,1024.24,10,5121.2,Tienda
652,182,30,1,6,4,344.62,0,1378.48,Online
199,168,43,10,12,18,7185.88,0,129345.84,Online
174,151,9,6,9,11,13498.31,15,148481.41,Online
684,172,10,1,2,13,17307.15,5,224992.95,Online
274,22,2,3,8,17,10121.73,0,172069.41,Online
517,105,40,3,11,20,4635.73,0,92714.6,Tienda
574,90,28,2,6,1,285.2,0,285.2,Tienda
474,23,9,2,15,3,15086.34,5,45259.02,Online
605,161,47,1,13,3,8949.5,0,26848.5,Online
383,118,18,2,15,1,864.11,0,864.11,Tienda
698,165,16,4,12,8,1596.46,0,12771.68,Tienda
388,181,50,5,3,5,9213.18,0,46065.9,Online
232,49,41,5,15,19,5531.9,0,105106.1,Online
450,68,25,2,8,10,187.68,0,1876.8,Online
657,134,49,8,14,12,10094.37,0,121132.44,Tienda
599,99,13,3,9,6,1452.87,0,8717.22,Tienda
699,74,23,4,6,14,173.52,0,2429.28,Tienda
276,24,24,9,13,17,223.92,5,3806.64,Online
33,30,27,9,11,7,228.37,5,1598.59,Tienda
600,83,46,6,10,16,5406.37,0,86501.92,Online
331,180,48,2,11,19,4364.66,20,82928.54,Online
486,86,41,6,11,1,5531.9,0,5531.9,Distribuidor
314,42,50,8,9,6,7370.54,20,44223.24,Online
631,117,36,10,10,1,15284.87,5,15284.87,Tienda
250,65,47,6,10,13,8502.02,5,110526.26,Online
240,196,32,9,2,13,8306.41,0,107983.33,Tienda
410,152,34,1,3,9,7199.93,20,64799.37,Tienda
715,135,21,4,10,10,145.15,15,1451.5,Tienda
56,24,1,5,13,5,22156.66,10,110783.3,Tienda
170,118,4,1,11,12,17054.97,5,204659.64,Online
83,48,17,4,14,6,1104.28,0,6625.68,Online
158,176,48,9,14,3,4910.25,10,14730.75,Tienda
352,26,17,8,9,1,1049.07,5,1049.07,Tienda
685,97,40,8,12,7,3708.58,20,25960.06,Online
326,196,35,3,7,4,2826.77,0,11307.08,Tienda
434,153,35,7,9,10,2402.75,15,24027.5,Online
600,7,14,4,15,16,1024.24,10,16387.84,Tienda
348,129,13,1,10,8,1452.87,0,11622.96,Tienda
661,59,49,3,8,13,8075.5,20,104981.5,Online
96,87,33,7,11,7,3660.95,0,25626.65,Online
396,173,2,8,1,5,10121.73,0,50608.65,Online
407,175,50,9,14,14,9213.18,0,128984.52,Online
104,168,16,7,13,3,1596.46,0,4789.38,Tienda
588,130,49,7,11,6,10094.37,0,60566.22,Tienda
687,103,37,7,13,16,12650.29,10,202404.64,Online
649,30,38,10,13,14,3330.78,0,46630.92,Tienda
484,183,9,6,14,15,15086.34,5,226295.1,Tienda
184,109,4,9,13,12,17952.6,0,215431.2,Online
345,182,41,10,5,3,5531.9,0,16595.7,Online
465,112,17,1,8,20,993.85,10,19877.0,Online
471,94,34,1,15,4,7649.92,15,30599.68,Tienda
345,173,25,5,13,12,187.68,0,2252.16,Tienda
301,92,39,7,1,18,8468.99,0,152441.82,Tienda
610,29,26,6,12,10,114.56,10,1145.6,Online
87,137,13,2,3,13,1452.87,0,18887.31,Tienda
282,89,45,8,12,16,4919.31,5,78708.96,Tienda
42,20,25,6,6,17,178.3,5,3031.1,Online
653,26,42,7,9,20,6435.34,20,128706.8,Distribuidor
652,192,39,5,7,3,8468.99,0,25406.97,Tienda
264,185,47,2,14,6,7159.6,20,42957.6,Distribuidor
584,67,2,5,10,4,9109.56,10,36438.24,Tienda
51,96,11,10,8,8,1207.57,10,9660.56,Online
706,200,36,3,5,14,16089.34,0,225250.76,Tienda
186,174,2,5,5,2,9109.56,10,18219.12,Online
424,169,18,3,5,7,864.11,0,6048.77,Online
650,82,11,2,4,20,1207.57,10,24151.4,Online
626,74,2,10,14,11,10121.73,0,111339.03,Tienda
336,139,38,7,8,14,2997.7,10,41967.8,Distribuidor
328,89,24,8,3,1,235.71,0,235.71,Tienda
715,44,35,7,5,16,2826.77,0,45228.32,Tienda
646,125,30,9,6,19,275.7,20,5238.3,Online
299,193,24,6,8,17,235.71,0,4007.07,Tienda
598,43,21,10,6,1,170.77,0,170.77,Tienda
24,193,36,5,9,14,12871.47,20,180200.58,Tienda
550,34,45,7,10,8,5178.22,0,41425.76,Distribuidor
224,55,49,2,10,4,10094.37,0,40377.48,Online
410,141,21,7,6,6,153.69,10,922.14,Tienda
286,82,2,6,11,14,8097.38,20,113363.32,Online
545,101,30,4,14,11,327.39,5,3601.29,Tienda
460,41,30,3,7,15,344.62,0,5169.3,Online
475,168,9,3,11,18,13498.31,15,242969.58,Distribuidor
428,108,41,7,4,13,5255.3,5,68318.9,Tienda
624,159,11,9,2,20,1341.74,0,26834.8,Tienda
333,157,46,4,3,14,4325.1,20,60551.4,Tienda
379,6,1,10,15,16,22156.66,10,354506.56,Tienda
198,42,24,8,6,13,223.92,5,2910.96,Tienda
730,52,32,6,3,8,8306.41,0,66451.28,Online
472,118,13,4,11,1,1452.87,0,1452.87,Tienda
472,129,21,2,13,8,153.69,10,1229.52,Tienda
164,63,12,8,12,11,779.05,15,8569.55,Distribuidor
699,174,24,7,14,1,212.14,10,212.14,Tienda
73,107,18,5,15,16,734.49,15,11751.84,Tienda
621,166,19,9,12,4,1044.22,10,4176.88,Online
62,75,28,7,14,16,242.42,15,3878.72,Tienda
523,162,19,8,7,2,1160.24,0,2320.48,Tienda
269,195,24,10,13,4,235.71,0,942.84,Tienda
673,87,24,3,15,6,235.71,0,1414.26,Online
100,85,32,2,8,16,8306.41,0,132902.56,Distribuidor
267,88,21,5,12,16,153.69,10,2459.04,Tienda
581,71,49,10,1,15,9084.93,10,136273.95,Tienda
27,57,42,6,10,5,7641.97,5,38209.85,Online
163,146,36,5,8,10,16089.34,0,160893.4,Tienda
712,33,10,3,10,10,18218.05,0,182180.5,Online
234,8,37,4,10,13,14055.88,0,182726.44,Online
372,185,13,9,12,19,1452.87,0,27604.53,Distribuidor
633,44,29,6,11,17,22.02,5,374.34,Online
383,97,43,8,11,17,7185.88,0,122159.96,Online
495,98,34,1,11,17,8549.91,5,145348.47,Distribuidor
212,58,27,3,5,11,240.39,0,2644.29,Tienda
365,128,9,8,10,4,14292.32,10,57169.28,Distribuidor
536,59,20,4,6,1,1339.3,15,1339.3,Tienda
337,130,10,2,5,13,16396.24,10,213151.12,Tienda
550,21,1,1,8,18,20925.73,15,376663.14,Tienda
188,177,38,4,4,8,3330.78,0,26646.24,Tienda
623,69,48,9,5,15,5455.83,0,81837.45,Online
66,34,39,9,5,7,7622.09,10,53354.63,Online
595,123,47,8,2,8,8949.5,0,71596.0,Tienda
649,19,40,4,8,2,4635.73,0,9271.46,Online
103,139,11,10,4,3,1274.65,5,3823.95,Tienda
595,111,24,2,12,10,223.92,5,2239.2,Distribuidor
650,158,8,8,1,7,22574.62,5,158022.34,Online
504,162,25,3,6,14,168.91,10,2364.74,Tienda
660,77,3,5,14,17,5399.91,0,91798.47,Tienda
574,129,47,5,11,11,8949.5,0,98444.5,Tienda
327,131,16,8,8,6,1516.64,5,9099.84,Online
690,78,50,2,15,3,8291.86,10,24875.58,Distribuidor
551,47,25,4,13,11,168.91,10,1858.01,Online
513,79,36,6,13,8,16089.34,0,128714.72,Tienda
624,54,5,10,11,4,12043.86,10,48175.44,Online
405,44,46,3,10,6,5406.37,0,32438.22,Tienda
485,168,29,10,13,11,18.54,20,203.94,Tienda
270,121,45,5,6,9,5178.22,0,46603.98,Online
323,116,17,5,7,11,993.85,10,10932.35,Tienda
413,15,47,7,6,14,8949.5,0,125293.0,Tienda
281,5,5,4,4,5,10705.66,20,53528.3,Tienda
382,7,28,6,7,9,285.2,0,2566.8,Tienda
205,56,21,10,9,11,162.23,5,1784.53,Tienda
249,42,8,6,12,9,23762.76,0,213864.84,Tienda
48,200,24,7,12,19,223.92,5,4254.48,Distribuidor
621,151,11,7,1,16,1341.74,0,21467.84,Online
378,113,32,5,2,11,8306.41,0,91370.51,Tienda
423,39,25,3,10,3,187.68,0,563.04,Online
448,63,36,6,10,7,15284.87,5,106994.09,Tienda
299,177,10,1,3,9,17307.15,5,155764.35,Tienda
717,183,25,6,14,3,159.53,15,478.59,Online
220,48,41,6,8,15,4978.71,10,74680.65,Online
694,181,48,5,5,12,5455.83,0,65469.96,Tienda
657,106,22,7,7,1,241.34,0,241.34,Tienda
62,132,27,6,1,2,204.33,15,408.66,Tienda
334,138,22,8,5,2,193.07,20,386.14,Tienda
578,24,22,9,13,3,217.21,10,651.63,Online
90,147,18,8,10,6,777.7,10,4666.2,Tienda
701,111,24,5,8,7,212.14,10,1484.98,Tienda
75,47,46,10,6,5,4865.73,10,24328.65,Tienda
411,148,15,5,1,14,1480.44,15,20726.16,Tienda
231,83,13,7,3,13,1452.87,0,18887.31,Online
334,137,44,8,11,8,7021.03,5,56168.24,Tienda
590,40,33,4,13,19,2928.76,20,55646.44,Online
27,137,22,10,14,10,241.34,0,2413.4,Online
71,84,50,6,15,5,8752.52,5,43762.6,Online
168,109,48,5,4,7,5455.83,0,38190.81,Distribuidor
28,36,6,8,2,7,15679.75,10,109758.25,Tienda
214,98,43,1,8,13,7185.88,0,93416.44,Tienda
389,152,36,2,2,7,16089.34,0,112625.38,Distribuidor
528,32,19,3,13,17,928.19,20,15779.23,Online
366,192,35,6,7,16,2544.09,10,40705.44,Online
368,123,42,5,9,3,7239.76,10,21719.28,Online
389,108,26,7,14,15,127.29,0,1909.35,Online
67,112,32,5,4,12,6645.13,20,79741.56,Distribuidor
399,121,13,1,5,3,1307.58,10,3922.74,Tienda
255,46,19,10,1,11,1160.24,0,12762.64,Online
481,196,27,1,1,5,240.39,0,1201.95,Tienda
677,76,40,6,10,7,3940.37,15,27582.59,Tienda
179,133,28,3,12,6,270.94,5,1625.64,Tienda
113,42,42,1,8,6,8044.18,0,48265.08,Online
272,160,45,6,1,13,4660.4,10,60585.2,Tienda
481,9,7,3,15,11,9614.16,0,105755.76,Tienda
612,185,10,9,3,18,18218.05,0,327924.9,Online
229,24,6,7,2,1,17421.94,0,17421.94,Online
425,138,2,8,3,16,9615.64,5,153850.24,Distribuidor
480,66,41,3,6,1,5531.9,0,5531.9,Tienda
685,184,13,2,8,12,1162.3,20,13947.6,Tienda
225,132,4,3,13,19,17952.6,0,341099.4,Distribuidor
98,184,38,7,5,8,2997.7,10,23981.6,Distribuidor
257,48,29,5,6,4,23.18,0,92.72,Tienda
532,133,18,10,15,15,777.7,10,11665.5,Online
383,170,8,3,10,5,23762.76,0,118813.8,Tienda
394,162,10,1,13,2,16396.24,10,32792.48,Online
649,9,24,4,3,6,235.71,0,1414.26,Online
495,89,9,4,11,1,15086.34,5,15086.34,Distribuidor
220,117,20,10,5,19,1496.87,5,28440.53,Tienda
672,197,12,9,15,4,824.88,10,3299.52,Online
499,198,50,9,8,6,9213.18,0,55279.08,Tienda
270,17,13,6,7,11,1307.58,10,14383.38,Tienda
233,118,28,2,2,18,285.2,0,5133.6,Tienda
355,79,16,8,7,10,1596.46,0,15964.6,Tienda
516,47,49,7,14,3,8075.5,20,24226.5,Distribuidor
697,57,42,1,4,17,8044.18,0,136751.06,Tienda
156,145,15,9,9,12,1654.62,5,19855.44,Online
236,178,19,9,3,18,1160.24,0,20884.32,Online
650,163,31,10,4,4,13792.8,10,55171.2,Tienda
624,109,45,4,5,5,4919.31,5,24596.55,Online
534,108,38,8,8,13,3330.78,0,43300.14,Online
258,182,50,9,11,10,9213.18,0,92131.8,Online
69,16,49,7,3,20,9589.65,5,191793.0,Online
249,101,3,3,11,6,4859.92,10,29159.52,Tienda
358,19,11,4,5,19,1341.74,0,25493.06,Online
599,173,30,3,4,13,344.62,0,4480.06,Tienda
12,164,41,2,9,9,4978.71,10,44808.39,Online
612,121,22,4,11,4,217.21,10,868.84,Tienda
624,117,46,3,2,4,5136.05,5,20544.2,Distribuidor
42,98,8,5,2,11,20198.35,15,222181.85,Tienda
727,178,15,8,13,14,1654.62,5,23164.68,Online
617,154,9,6,4,17,15880.36,0,269966.12,Distribuidor
442,108,3,1,11,16,4589.92,15,73438.72,Online
283,65,21,9,6,9,145.15,15,1306.35,Tienda
86,4,40,2,12,9,3708.58,20,33377.22,Tienda
227,152,45,7,11,8,4919.31,5,39354.48,Online
579,97,22,10,9,16,229.27,5,3668.32,Distribuidor
111,152,32,2,10,13,8306.41,0,107983.33,Online
689,182,22,10,7,8,241.34,0,1930.72,Tienda
450,118,9,10,14,2,15880.36,0,31760.72,Tienda
643,191,12,7,11,13,779.05,15,10127.65,Distribuidor
25,162,31,6,2,7,14559.06,5,101913.42,Online
467,65,8,6,14,14,20198.35,15,282776.9,Tienda
255,71,34,8,13,12,7199.93,20,86399.16,Online
650,68,46,3,4,15,4865.73,10,72985.95,Tienda
410,193,12,6,13,18,824.88,10,14847.84,Tienda
341,91,8,10,9,16,20198.35,15,323173.6,Tienda
314,26,15,2,11,8,1741.7,0,13933.6,Tienda
191,194,30,7,4,20,327.39,5,6547.8,Online
448,93,50,3,3,16,9213.18,0,147410.88,Online
318,130,42,9,5,4,8044.18,0,32176.72,Tienda
633,179,38,2,4,18,3330.78,0,59954.04,Online
680,104,4,5,3,20,14362.08,20,287241.6,Tienda
137,99,15,2,14,18,1741.7,0,31350.6,Distribuidor
85,83,18,4,8,10,777.7,10,7777.0,Tienda
684,71,6,1,8,8,16550.84,5,132406.72,Online
232,113,15,4,3,8,1741.7,0,13933.6,Online
626,124,37,8,7,8,11244.7,20,89957.6,Tienda
191,133,6,10,7,19,17421.94,0,331016.86,Tienda
724,94,19,5,7,13,1044.22,10,13574.86,Online
365,20,46,3,6,8,5406.37,0,43250.96,Distribuidor
592,33,35,2,15,8,2544.09,10,20352.72,Tienda
548,81,36,2,13,17,14480.41,10,246166.97,Tienda
719,166,49,9,14,8,9084.93,10,72679.44,Distribuidor
55,118,32,10,8,15,8306.41,0,124596.15,Tienda
176,6,18,9,8,14,864.11,0,12097.54,Tienda
488,181,20,3,2,2,1339.3,15,2678.6,Tienda
283,146,37,5,15,3,11244.7,20,33734.1,Tienda
722,196,22,3,7,20,229.27,5,4585.4,Online
714,173,4,5,6,15,17952.6,0,269289.0,Online
148,197,34,9,11,17,7199.93,20,122398.81,Tienda
55,183,42,6,10,1,6435.34,20,6435.34,Online
542,106,35,3,12,3,2544.09,10,7632.27,Online
184,47,12,1,11,20,824.88,10,16497.6,Distribuidor
97,104,11,10,12,4,1341.74,0,5366.96,Distribuidor
390,179,41,8,3,13,4702.12,15,61127.56,Tienda
363,46,50,7,15,6,9213.18,0,55279.08,Online
411,52,17,4,6,3,1104.28,0,3312.84,Distribuidor
97,135,12,5,1,3,916.53,0,2749.59,Distribuidor
61,175,36,6,2,2,12871.47,20,25742.94,Online
334,99,8,5,1,17,23762.76,0,403966.92,Tienda
72,45,16,4,11,19,1516.64,5,28816.16,Tienda
353,25,36,3,10,6,15284.87,5,91709.22,Online
724,198,39,3,9,6,7198.64,15,43191.84,Online
40,138,25,2,13,15,187.68,0,2815.2,Distribuidor
700,47,15,10,9,10,1741.7,0,17417.0,Online
617,40,47,10,15,4,8502.02,5,34008.08,Online
561,100,49,8,2,15,8075.5,20,121132.5,Tienda
374,37,48,4,14,3,5455.83,0,16367.49,Tienda
61,123,50,10,2,13,9213.18,0,119771.34,Tienda
329,135,24,10,10,3,212.14,10,636.42,Tienda
559,165,25,4,5,17,187.68,0,3190.56,Online
300,161,17,7,7,15,993.85,10,14907.75,Tienda
503,27,1,6,9,3,23387.58,5,70162.74,Tienda
295,198,13,1,9,13,1452.87,0,18887.31,Tienda
315,151,11,10,9,7,1073.39,20,7513.73,Online
547,8,31,1,5,11,13792.8,10,151720.8,Online
54,176,5,7,12,12,10705.66,20,128467.92,Tienda
698,179,48,1,15,6,5183.04,5,31098.24,Online
227,183,34,6,2,15,7199.93,20,107998.95,Tienda
655,157,28,1,1,16,285.2,0,4563.2,Distribuidor
120,75,19,1,15,7,928.19,20,6497.33,Online
399,59,24,6,15,11,188.57,20,2074.27,Tienda
613,64,4,10,11,2,17952.6,0,35905.2,Online
728,161,11,5,4,14,1207.57,10,16905.98,Distribuidor
11,107,30,7,7,9,327.39,5,2946.51,Online
499,65,46,10,1,7,4595.41,15,32167.87,Tienda
459,33,30,4,2,13,344.62,0,4480.06,Tienda
500,18,19,3,9,4,1160.24,0,4640.96,Online
712,102,23,5,9,9,138.82,20,1249.38,Online
123,102,39,4,2,19,8468.99,0,160910.81,Tienda
530,10,28,8,8,16,285.2,0,4563.2,Online
397,48,1,2,13,8,24618.51,0,196948.08,Tienda
630,95,47,8,12,3,8949.5,0,26848.5,Online
679,129,6,4,13,20,15679.75,10,313595.0,Online
15,40,33,6,14,11,3660.95,0,40270.45,Distribuidor
206,165,5,1,7,6,13382.07,0,80292.42,Online
231,48,14,4,6,10,1081.15,5,10811.5,Tienda
451,18,44,4,10,15,7390.56,0,110858.4,Tienda
560,82,29,1,2,18,23.18,0,417.24,Tienda
18,159,44,3,12,14,7021.03,5,98294.42,Distribuidor
107,176,12,4,1,12,916.53,0,10998.36,Online
396,197,39,10,2,19,8468.99,0,160910.81,Distribuidor
76,6,7,8,15,2,9133.45,5,18266.9,Tienda
630,100,32,8,15,13,8306.41,0,107983.33,Tienda
353,163,10,8,8,16,16396.24,10,262339.84,Distribuidor
368,58,14,3,5,5,1081.15,5,5405.75,Tienda
397,66,37,3,6,6,11244.7,20,67468.2,Tienda
148,11,22,8,7,14,205.14,15,2871.96,Tienda
411,33,41,6,4,18,4702.12,15,84638.16,Distribuidor
471,188,41,8,8,14,4702.12,15,65829.68,Distribuidor
668,171,40,7,3,15,4635.73,0,69535.95,Tienda
730,49,19,10,4,7,1160.24,0,8121.68,Distribuidor
474,141,49,7,6,20,10094.37,0,201887.4,Tienda
481,28,42,9,11,7,8044.18,0,56309.26,Tienda
205,56,40,6,9,20,4403.94,5,88078.8,Distribuidor
442,47,43,8,1,13,5748.7,20,74733.1,Tienda
177,70,27,10,13,13,228.37,5,2968.81,Online
203,39,28,7,6,13,270.94,5,3522.22,Tienda
498,81,4,10,15,5,16157.34,10,80786.7,Tienda
37,174,11,2,13,17,1207.57,10,20528.69,Online
55,85,12,2,6,1,916.53,0,916.53,Distribuidor
155,55,39,5,14,12,8468.99,0,101627.88,Online
597,115,20,8,6,20,1260.52,20,25210.4,Tienda
575,41,14,3,3,10,1138.05,0,11380.5,Tienda
419,41,10,9,9,18,14574.44,20,262339.92,Tienda
256,30,5,3,15,9,12043.86,10,108394.74,Tienda
390,122,21,7,8,2,170.77,0,341.54,Online
371,113,40,10,10,1,4403.94,5,4403.94,Online
688,146,37,6,15,1,11244.7,20,11244.7,Online
71,46,45,3,10,3,4401.49,15,13204.47,Online
114,172,29,4,11,13,18.54,20,241.02,Online
506,5,22,10,15,3,241.34,0,724.02,Tienda
259,50,23,9,5,6,173.52,0,1041.12,Distribuidor
171,14,42,4,12,1,7641.97,5,7641.97,Online
345,11,2,5,12,15,8097.38,20,121460.7,Distribuidor
340,142,50,1,3,15,8291.86,10,124377.9,Distribuidor
587,5,25,5,7,20,187.68,0,3753.6,Online
37,178,43,5,12,16,7185.88,0,114974.08,Online
434,105,40,6,3,12,3940.37,15,47284.44,Distribuidor
500,73,20,5,2,9,1496.87,5,13471.83,Distribuidor
327,131,26,2,1,3,108.2,15,324.6,Tienda
182,96,29,2,3,4,23.18,0,92.72,Tienda
78,3,1,1,12,8,22156.66,10,177253.28,Tienda
596,161,48,8,11,20,5455.83,0,109116.6,Distribuidor
58,181,20,3,4,4,1418.08,10,5672.32,Distribuidor
94,1,48,7,13,3,5455.83,0,16367.49,Tienda
82,100,50,6,11,7,9213.18,0,64492.26,Tienda
726,127,9,10,12,16,13498.31,15,215972.96,Online
606,16,19,8,3,10,1044.22,10,10442.2,Tienda
203,68,42,3,15,3,8044.18,0,24132.54,Tienda
720,195,29,2,4,7,20.86,10,146.02,Online
234,42,25,7,11,11,168.91,10,1858.01,Tienda
518,164,10,5,4,10,16396.24,10,163962.4,Tienda
543,2,17,5,5,12,993.85,10,11926.2,Tienda
505,89,8,1,10,3,23762.76,0,71288.28,Tienda
456,4,40,2,6,14,4635.73,0,64900.22,Tienda
620,174,12,2,10,12,824.88,10,9898.56,Online
491,95,35,8,5,11,2685.43,5,29539.73,Tienda
195,59,16,10,3,11,1516.64,5,16683.04,Online
472,84,8,7,8,12,22574.62,5,270895.44,Distribuidor
146,189,16,7,7,15,1516.64,5,22749.6,Distribuidor
390,162,31,3,7,5,13792.8,10,68964.0,Online
678,45,34,3,10,14,8099.92,10,113398.88,Distribuidor
400,121,36,3,5,7,16089.34,0,112625.38,Online
163,78,40,9,5,1,4403.94,5,4403.94,Online
511,111,41,7,14,16,4978.71,10,79659.36,Online
109,18,31,6,12,2,15325.33,0,30650.66,Tienda
531,127,38,4,7,10,3330.78,0,33307.8,Tienda
346,162,15,5,11,10,1567.53,10,15675.3,Tienda
133,136,38,5,6,20,3330.78,0,66615.6,Tienda
484,17,46,1,8,5,5406.37,0,27031.85,Online
334,177,9,4,15,8,15880.36,0,127042.88,Distribuidor
487,72,44,9,6,11,6651.5,10,73166.5,Tienda
131,83,49,10,15,11,9084.93,10,99934.23,Online
256,126,7,10,8,19,8652.74,10,164402.06,Distribuidor
98,99,17,3,10,11,1049.07,5,11539.77,Online
617,187,9,5,2,17,15086.34,5,256467.78,Tienda
283,183,3,3,6,7,4859.92,10,34019.44,Tienda
229,163,10,1,6,2,17307.15,5,34614.3,Online
150,70,17,6,8,20,1049.07,5,20981.4,Distribuidor
205,166,50,4,15,20,7831.2,15,156624.0,Tienda
63,189,37,4,9,4,14055.88,0,56223.52,Tienda
385,109,26,1,5,10,127.29,0,1272.9,Online
30,167,16,7,2,5,1596.46,0,7982.3,Online
391,143,24,3,10,5,223.92,5,1119.6,Tienda
281,117,3,5,4,11,5399.91,0,59399.01,Tienda
600,33,43,6,1,15,7185.88,0,107788.2,Online
377,37,47,6,14,11,8502.02,5,93522.22,Tienda
444,166,23,6,7,18,173.52,0,3123.36,Online
36,165,44,5,6,20,6281.98,15,125639.6,Tienda
523,15,42,3,8,19,8044.18,0,152839.42,Online
105,134,4,3,12,3,17952.6,0,53857.8,Online
346,21,16,7,6,12,1277.17,20,15326.04,Tienda
64,135,27,7,11,16,228.37,5,3653.92,Tienda
92,54,33,8,3,5,3477.9,5,17389.5,Online
58,166,1,9,1,9,24618.51,0,221566.59,Online
44,57,11,4,3,8,1274.65,5,10197.2,Distribuidor
331,100,10,7,1,5,17307.15,5,86535.75,Tienda
686,183,38,7,9,10,3164.24,5,31642.4,Online
214,59,13,10,8,7,1380.23,5,9661.61,Online
